Permutation,BlockType,ShaderType,SPF1,SPF2,Occurrences,UniqueNifs,UniqueMaterials,ExampleNifs,TopMaterials,SummaryCount,Delta_MapMinusSummary,SPF1_int,SPF2_int,SPF1_flags,SPF2_flags,Meshes_total,Meshes_unique,trees,architecture,actors,decals,other,DominantClass
BSEffectShaderProperty|Default|SPF1=3758096736|SPF2=1073741856,BSEffectShaderProperty,Default,3758096736,1073741856,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionGrenadePlasma.nif,,2,0,3758096736,1073741856,"GreyscaleToPalette_Alpha, Use_Falloff, RGB_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","Vertex_Colors, Effect_Lighting",2,1,0,0,0,2,0,decals
BSEffectShaderProperty|Default|SPF1=3221225848|SPF2=48,BSEffectShaderProperty,Default,3221225848,48,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FireShieldHitEffect.nif,,2,0,3221225848,48,"Vertex_Alpha, GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, RGB_Falloff, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors",2,1,0,0,0,2,0,decals
BSEffectShaderProperty|Default|SPF1=3758096434|SPF2=1073741856,BSEffectShaderProperty,Default,3758096434,1073741856,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Inst_Nuke01.nif,,2,0,3758096434,1073741856,"Skinned, GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, External_Emittance, Soft_Effect, ZBuffer_Test","Vertex_Colors, Effect_Lighting",2,1,0,0,0,2,0,decals
BSLightingShaderProperty|Default|SPF1=2151711241|SPF2=48,BSLightingShaderProperty,Default,2151711241,48,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\MQ203CharacterFadeFX.nif,,2,0,2151711241,48,"Specular, Vertex_Alpha, Cast_Shadows, Refraction, Own_Emit, ZBuffer_Test","Double_Sided, Vertex_Colors",2,1,0,0,0,2,0,decals
BSLightingShaderProperty|Default|SPF1=2151678481|SPF2=49,BSLightingShaderProperty,Default,2151678481,49,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureFeralGhoul.nif,,2,0,2151678481,49,"Specular, GreyscaleToPalette_Color, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",2,1,0,0,0,0,2,other
BSLightingShaderProperty|EnvironmentMap|SPF1=2151744129|SPF2=17,BSLightingShaderProperty,EnvironmentMap,2151744129,17,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\NukaColaBottleEmpty.nif,,2,0,2151744129,17,"Specular, Environment_Mapping, Cast_Shadows, Fire_Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided",2,1,0,2,0,0,0,architecture
BSEffectShaderProperty|Default|SPF1=3758096640|SPF2=1073741856,BSEffectShaderProperty,Default,3758096640,1073741856,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Water\UNIQUE_OldGulletFX.nif,,2,0,3758096640,1073741856,"RGB_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","Vertex_Colors, Effect_Lighting",2,1,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=3758096496|SPF2=1073741857,BSEffectShaderProperty,Default,3758096496,1073741857,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Water\UNIQUE_OldGulletFX.nif,,2,0,3758096496,1073741857,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Effect_Lighting",2,1,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=3758096400|SPF2=1073741857,BSEffectShaderProperty,Default,3758096400,1073741857,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Water\UNIQUE_OldGulletFX.nif,,2,0,3758096400,1073741857,"GreyscaleToPalette_Color, External_Emittance, Soft_Effect, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Effect_Lighting",2,1,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=3758096474|SPF2=1073741872,BSEffectShaderProperty,Default,3758096474,1073741872,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\GlowingOneResurrectExplosion.nif,,2,0,3758096474,1073741872,"Skinned, Vertex_Alpha, GreyscaleToPalette_Color, Use_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",2,1,0,0,2,0,0,actors
BSLightingShaderProperty|FaceTint|SPF1=2151683841|SPF2=100663329,BSLightingShaderProperty,FaceTint,2151683841,100663329,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Clothes\Wastelander\static.nif,,2,0,2151683841,100663329,"Specular, RGB_Falloff, Cast_Shadows, Face, Model_Space_Normals, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Alpha_Test, Gradient_Remap",2,1,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2147483738|SPF2=48,BSEffectShaderProperty,Default,2147483738,48,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Brain\NeuronBridge01NoCollision.nif,,2,0,2147483738,48,"Skinned, Vertex_Alpha, GreyscaleToPalette_Color, Use_Falloff, ZBuffer_Test","Double_Sided, Vertex_Colors",2,1,0,2,0,0,0,architecture
BSLightingShaderProperty|Default|SPF1=2151678209|SPF2=33,BSLightingShaderProperty,Default,2151678209,33,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadCustomConcord01.nif,,2,0,2151678209,33,"Specular, RGB_Falloff, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",2,1,0,2,0,0,0,architecture
BSLightingShaderProperty|Default|SPF1=2353004545|SPF2=137,BSLightingShaderProperty,Default,2353004545,137,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0004AC7A.NIF,,2,0,2353004545,137,"Specular, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Transform_Changed",2,1,0,0,0,0,2,other
BSLightingShaderProperty|Default|SPF1=2152202753|SPF2=145,BSLightingShaderProperty,Default,2152202753,145,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0022B84F.NIF,,2,0,2152202753,145,"Specular, Cast_Shadows, Screendoor_Alpha_Fade, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Transform_Changed",2,1,0,0,0,0,2,other
BSLightingShaderProperty|Default|SPF1=2353005059|SPF2=41,BSLightingShaderProperty,Default,2353005059,41,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Railroad\RRDIABanner01.nif,,2,0,2353005059,41,"Specular, Skinned, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors",2,1,0,0,0,0,2,other
BSLightingShaderProperty|GlowShader|SPF1=2151678475|SPF2=33554545,BSLightingShaderProperty,GlowShader,2151678475,33554545,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Brahmin\CharacterAssets\BrahminExplodedPelvis.nif,,2,0,2151678475,33554545,"Specular, Skinned, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors, Glow_Map, Alpha_Test",2,1,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=3758096458|SPF2=1073741872,BSEffectShaderProperty,Default,3758096458,1073741872,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Deathclaw\CharacterAssets\DeathclawYellExplosion.nif,,2,0,3758096458,1073741872,"Skinned, Vertex_Alpha, Use_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",2,1,0,0,2,0,0,actors
BSLightingShaderProperty|GlowShader|SPF1=2151678467|SPF2=209,BSLightingShaderProperty,GlowShader,2151678467,209,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkKing\CharacterAssets\Mirelurk_King_Glowing.nif,,2,0,2151678467,209,"Specular, Skinned, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Glow_Map, Transform_Changed",2,1,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354626|SPF2=1073741952,BSEffectShaderProperty,Default,2684354626,1073741952,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Vertibird\CharacterAssets\Vertbird.nif,,2,0,2684354626,1073741952,"Skinned, Use_Falloff, External_Emittance, ZBuffer_Test","Transform_Changed, Effect_Lighting",2,1,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354562|SPF2=1073741984,BSEffectShaderProperty,Default,2684354562,1073741984,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Vertibird\CharacterAssets\Vertbird.nif,,2,0,2684354562,1073741984,"Skinned, External_Emittance, ZBuffer_Test","Vertex_Colors, Transform_Changed, Effect_Lighting",2,1,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354632|SPF2=1073741856,BSEffectShaderProperty,Default,2684354632,1073741856,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Unique\Lighthouse\LightHouseWindowGlow.nif,,2,0,2684354632,1073741856,"Vertex_Alpha, Use_Falloff, External_Emittance, ZBuffer_Test","Vertex_Colors, Effect_Lighting",2,1,0,2,0,0,0,architecture
BSLightingShaderProperty|Default|SPF1=2151678721|SPF2=67108865,BSLightingShaderProperty,Default,2151678721,67108865,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\FencesGrates\PicketFence\PicketFenceGate01.nif,,2,0,2151678721,67108865,"Specular, RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Gradient_Remap",2,1,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=3221225528|SPF2=48,BSEffectShaderProperty,Default,3221225528,48,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectDrillGun.nif,,1,0,3221225528,48,"Vertex_Alpha, GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors",1,1,0,0,0,0,1,other
BSLightingShaderProperty|Default|SPF1=2151711241|SPF2=33,BSLightingShaderProperty,Default,2151711241,33,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\DrinkingHandWaterAnimObject.nif,,1,0,2151711241,33,"Specular, Vertex_Alpha, Cast_Shadows, Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",1,1,0,0,0,0,1,other
BSEffectShaderProperty|Default|SPF1=3758096432|SPF2=1073741840,BSEffectShaderProperty,Default,3758096432,1073741840,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\LibertyPrimeAnimObject.nif,,1,0,3758096432,1073741840,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, External_Emittance, Soft_Effect, ZBuffer_Test","Double_Sided, Effect_Lighting",1,1,0,0,0,0,1,other
BSEffectShaderProperty|Default|SPF1=2147483722|SPF2=176,BSEffectShaderProperty,Default,2147483722,176,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\1stPersonVault111ExitIdleLookUpInElevatorFX.nif,,1,0,2147483722,176,"Skinned, Vertex_Alpha, Use_Falloff, ZBuffer_Test","Double_Sided, Vertex_Colors, Transform_Changed",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=74|SPF2=161,BSEffectShaderProperty,Default,74,161,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\1stPersonVault111ExitIdleLookUpInElevatorFX.nif,,1,0,74,161,"Skinned, Vertex_Alpha, Use_Falloff","ZBuffer_Write, Vertex_Colors, Transform_Changed",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|Default|SPF1=2151677971|SPF2=33,BSLightingShaderProperty,Default,2151677971,33,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\BreakableRockWallGateSlump.nif,,1,0,2151677971,33,"Specular, Skinned, GreyscaleToPalette_Color, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678089|SPF2=48,BSLightingShaderProperty,EnvironmentMap,2151678089,48,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\CA-PowerArmorVisorGlass01.nif,,1,0,2151678089,48,"Specular, Vertex_Alpha, Environment_Mapping, Own_Emit, ZBuffer_Test","Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|Default|SPF1=2151776265|SPF2=41,BSLightingShaderProperty,Default,2151776265,41,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionGrenade01.nif,,1,0,2151776265,41,"Specular, Vertex_Alpha, Refraction, Fire_Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=3221225504|SPF2=56,BSEffectShaderProperty,Default,3221225504,56,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionGrenadeCryo.nif,,1,0,3221225504,56,"GreyscaleToPalette_Alpha, Soft_Effect, ZBuffer_Test","No_Fade, Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=3221225840|SPF2=0,BSEffectShaderProperty,Default,3221225840,0,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionNuke01.nif,,1,0,3221225840,0,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, RGB_Falloff, Soft_Effect, ZBuffer_Test",,1,1,0,0,0,1,0,decals
BSLightingShaderProperty|EnvironmentMap|SPF1=2353037441|SPF2=41,BSLightingShaderProperty,EnvironmentMap,2353037441,41,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FXCameraAttachChargenMirror.nif,,1,0,2353037441,41,"Specular, Environment_Mapping, Refraction, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=3758096384|SPF2=1073741825,BSEffectShaderProperty,Default,3758096384,1073741825,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FXCameraAttachRadStorm.nif,,1,0,3758096384,1073741825,"External_Emittance, Soft_Effect, ZBuffer_Test","ZBuffer_Write, Effect_Lighting",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|Default|SPF1=2151711240|SPF2=48,BSLightingShaderProperty,Default,2151711240,48,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GasLeakAnim.nif,,1,0,2151711240,48,"Vertex_Alpha, Cast_Shadows, Refraction, Own_Emit, ZBuffer_Test","Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|Default|SPF1=2151711233|SPF2=17,BSLightingShaderProperty,Default,2151711233,17,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GlowingSeaMirageEffect02.nif,,1,0,2151711233,17,"Specular, Cast_Shadows, Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=2684354800|SPF2=1073741872,BSEffectShaderProperty,Default,2684354800,1073741872,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GoreExplosionLimbRed01.nif,,1,0,2684354800,1073741872,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=3758096464|SPF2=1073741840,BSEffectShaderProperty,Default,3758096464,1073741840,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ImpactBallisticBloodHeavy.nif,,1,0,3758096464,1073741840,"GreyscaleToPalette_Color, Use_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","Double_Sided, Effect_Lighting",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=2684354560|SPF2=1073741857,BSEffectShaderProperty,Default,2684354560,1073741857,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ImpactNuke01.nif,,1,0,2684354560,1073741857,"External_Emittance, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Effect_Lighting",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=2684354592|SPF2=1073741840,BSEffectShaderProperty,Default,2684354592,1073741840,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\IncendiaryTracerBeam.nif,,1,0,2684354592,1073741840,"GreyscaleToPalette_Alpha, External_Emittance, ZBuffer_Test","Double_Sided, Effect_Lighting",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|Default|SPF1=2151710720|SPF2=49,BSLightingShaderProperty,Default,2151710720,49,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\MirelurkKingProjectileBeam.nif,,1,0,2151710720,49,"Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|Default|SPF1=2151710728|SPF2=48,BSLightingShaderProperty,Default,2151710728,48,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\MS09ForcePushAlienExplosion.nif,,1,0,2151710728,48,"Vertex_Alpha, Refraction, Own_Emit, ZBuffer_Test","Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=2147484016|SPF2=0,BSEffectShaderProperty,Default,2147484016,0,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\MuzAlienBlaster01.nif,,1,0,2147484016,0,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, RGB_Falloff, ZBuffer_Test",,1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=3758096392|SPF2=1073741872,BSEffectShaderProperty,Default,3758096392,1073741872,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\RooftopSky.nif,,1,0,3758096392,1073741872,"Vertex_Alpha, External_Emittance, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=3221225552|SPF2=49,BSEffectShaderProperty,Default,3221225552,49,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\SaugusSpillSplash.nif,,1,0,3221225552,49,"GreyscaleToPalette_Color, Use_Falloff, Soft_Effect, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|Default|SPF1=2151710729|SPF2=48,BSLightingShaderProperty,Default,2151710729,48,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\StealthBoyActivateHitEffect.nif,,1,0,2151710729,48,"Specular, Vertex_Alpha, Refraction, Own_Emit, ZBuffer_Test","Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=2147483770|SPF2=176,BSEffectShaderProperty,Default,2147483770,176,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TeleportInManSkin.nif,,1,0,2147483770,176,"Skinned, Vertex_Alpha, GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, ZBuffer_Test","Double_Sided, Vertex_Colors, Transform_Changed",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|Default|SPF1=2151678475|SPF2=161,BSLightingShaderProperty,Default,2151678475,161,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TeleportManSkeletonSkin.nif,,1,0,2151678475,161,"Specular, Skinned, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=3758096384|SPF2=1073741857,BSEffectShaderProperty,Default,3758096384,1073741857,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TestLitParticles.nif,,1,0,3758096384,1073741857,"External_Emittance, Soft_Effect, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Effect_Lighting",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=2147483696|SPF2=49,BSEffectShaderProperty,Default,2147483696,49,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TestMaterialFX.nif,,1,0,2147483696,49,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSEffectShaderProperty|Default|SPF1=2147483688|SPF2=48,BSEffectShaderProperty,Default,2147483688,48,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TracerShotgun01.nif,,1,0,2147483688,48,"Vertex_Alpha, GreyscaleToPalette_Alpha, ZBuffer_Test","Double_Sided, Vertex_Colors",1,1,0,0,0,1,0,decals
BSLightingShaderProperty|HairTint|SPF1=2151678481|SPF2=48,BSLightingShaderProperty,HairTint,2151678481,48,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\Armor04Underarmor.nif,,1,0,2151678481,48,"Specular, GreyscaleToPalette_Color, Cast_Shadows, Own_Emit, ZBuffer_Test","Double_Sided, Vertex_Colors",1,1,0,0,0,0,1,other
BSEffectShaderProperty|Default|SPF1=2684354632|SPF2=1073741872,BSEffectShaderProperty,Default,2684354632,1073741872,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureBloatfly.nif,,1,0,2684354632,1073741872,"Vertex_Alpha, Use_Falloff, External_Emittance, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",1,1,0,0,0,0,1,other
BSLightingShaderProperty|Default|SPF1=2151677953|SPF2=49,BSLightingShaderProperty,Default,2151677953,49,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureYaoGuai.nif,,1,0,2151677953,49,"Specular, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",1,1,0,0,0,0,1,other
BSLightingShaderProperty|Default|SPF1=2152727041|SPF2=33,BSLightingShaderProperty,Default,2152727041,33,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Markers\BlackPlane01.nif,,1,0,2152727041,33,"Specular, Cast_Shadows, Localmap_Hide_Secret, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",1,1,0,0,0,0,1,other
BSEffectShaderProperty|Default|SPF1=2151677960|SPF2=33,BSEffectShaderProperty,Default,2151677960,33,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Markers\FireWeaponMarker.nif,,1,0,2151677960,33,"Vertex_Alpha, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",1,1,0,0,0,0,1,other
BSEffectShaderProperty|Default|SPF1=2147483968|SPF2=33,BSEffectShaderProperty,Default,2147483968,33,1,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Markers\MarkerMirelurkAmbushHidden.nif,,1,0,2147483968,33,"Use_Falloff, RGB_Falloff, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",1,1,0,0,0,0,1,other
