Permutation,BlockType,ShaderType,SPF1,SPF1_int,SPF1_hex,SPF1_flags_strict,SPF2,SPF2_int,SPF2_hex,SPF2_flags_strict,Occurrences,UniqueNifs,Meshes_total,Meshes_unique,trees,architecture,actors,decals,other,DominantClass,ExampleNifs,TopMaterials,SummaryCount,Delta_MapMinusSummary
BSLightingShaderProperty|Default|SPF1=2353004808|SPF2=41,BSLightingShaderProperty,Default,2353004808,2353004808,0x8C400108,"Vertex_Alpha, RGB_Falloff, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",41,41,0x00000029,"ZBuffer_Write, No_Fade, Vertex_Colors",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld04Corner30BrickRes01s.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld05StoneCom01.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2353005057|SPF2=25,BSLightingShaderProperty,Default,2353005057,2353005057,0x8C400201,"Specular, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",25,25,0x00000019,"ZBuffer_Write, No_Fade, Double_Sided",2,2,2,2,0,1,0,0,1,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Buildings\Bld05EndBrickCom02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\FencesGrates\DeerFence_Roll01.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151678728|SPF2=41,BSLightingShaderProperty,Default,2151678728,2151678728,0x80400308,"Vertex_Alpha, RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test",41,41,0x00000029,"ZBuffer_Write, No_Fade, Vertex_Colors",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Ruins\RuiBrickCorner01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\Ruins\RuiBrickEnd01.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2684354690|SPF2=1073741968,BSEffectShaderProperty,Default,2684354690,2684354690,0xA0000082,"Skinned, Environment_Mapping, External_Emittance, ZBuffer_Test",1073741968,1073741968,0x40000090,"Double_Sided, Transform_Changed, Effect_Lighting",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Armor\ScienceScribe\FOutfit.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Armor\ScienceScribe\MOutfit.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151678483|SPF2=129,BSLightingShaderProperty,Default,2151678483,2151678483,0x80400213,"Specular, Skinned, GreyscaleToPalette_Color, Cast_Shadows, Own_Emit, ZBuffer_Test",129,129,0x00000081,"ZBuffer_Write, Transform_Changed",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Clothes\Mobsters\2MobsterSuitF.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Clothes\Mobsters\2MobsterSuitM.nif,,2,0
BSEffectShaderProperty|Default|SPF1=3221225520|SPF2=0,BSEffectShaderProperty,Default,3221225520,3221225520,0xC0000030,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Soft_Effect, ZBuffer_Test",0,0,0x00000000,,2,2,2,2,0,1,0,1,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\EffectsTemplates\ExplosionTemplate.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Prydwen\PrydwenGasbagExplosion.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151678483|SPF2=2097200,BSLightingShaderProperty,Default,2151678483,2151678483,0x80400213,"Specular, Skinned, GreyscaleToPalette_Color, Cast_Shadows, Own_Emit, ZBuffer_Test",2097200,2097200,0x00200030,"Double_Sided, Vertex_Colors, Anisotropic_Lighting",2,2,2,2,0,0,1,1,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TVanchor\TVanchor.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Hair\Female\GirlHair02.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2152202761|SPF2=570425393,BSLightingShaderProperty,Default,2152202761,2152202761,0x80480209,"Specular, Vertex_Alpha, Cast_Shadows, Screendoor_Alpha_Fade, Own_Emit, ZBuffer_Test",570425393,570425393,0x22000031,"ZBuffer_Write, Double_Sided, Vertex_Colors, Alpha_Test, Tree_Anim",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Grass\DriedGrassObj01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Grass\MeadowGrassObj02.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151677953|SPF2=536870961,BSLightingShaderProperty,Default,2151677953,2151677953,0x80400001,"Specular, Own_Emit, ZBuffer_Test",536870961,536870961,0x20000031,"ZBuffer_Write, Double_Sided, Vertex_Colors, Tree_Anim",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Grass\PreWarGrassClump01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Grass\PreWarGrassClump02.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151678475|SPF2=536870961,BSLightingShaderProperty,Default,2151678475,2151678475,0x8040020B,"Specular, Skinned, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test",536870961,536870961,0x20000031,"ZBuffer_Write, Double_Sided, Vertex_Colors, Tree_Anim",2,2,2,2,1,1,0,0,0,trees,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\HollyShrubSmall01Trimmed.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\TreeMapleForest01_Skinned.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151678464|SPF2=25,BSLightingShaderProperty,Default,2151678464,2151678464,0x80400200,"Cast_Shadows, Own_Emit, ZBuffer_Test",25,25,0x00000019,"ZBuffer_Write, No_Fade, Double_Sided",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\PrivetHedgePostWar02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\PrivetHedgePostWar03.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2353005056|SPF2=57,BSLightingShaderProperty,Default,2353005056,2353005056,0x8C400200,"Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",57,57,0x00000039,"ZBuffer_Write, No_Fade, Double_Sided, Vertex_Colors",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\SMarshMossWall01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\SMarshMossWall02.nif,,2,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2353005441|SPF2=41,BSLightingShaderProperty,EnvironmentMap,2353005441,2353005441,0x8C400381,"Specular, Environment_Mapping, RGB_Falloff, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",41,41,0x00000029,"ZBuffer_Write, No_Fade, Vertex_Colors",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadA512StrChunk01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadAIntYAlleyCustom01.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2353005321|SPF2=33,BSLightingShaderProperty,Default,2353005321,2353005321,0x8C400309,"Specular, Vertex_Alpha, RGB_Falloff, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadAIntTTransAlley01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadAIntYCustom01.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151678721|SPF2=536870961,BSLightingShaderProperty,Default,2151678721,2151678721,0x80400301,"Specular, RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test",536870961,536870961,0x20000031,"ZBuffer_Write, Double_Sided, Vertex_Colors, Tree_Anim",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadCustomVillage02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadCustomVillage04.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2353005313|SPF2=67108905,BSLightingShaderProperty,Default,2353005313,2353005313,0x8C400301,"Specular, RGB_Falloff, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",67108905,67108905,0x04000029,"ZBuffer_Write, No_Fade, Vertex_Colors, Gradient_Remap",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Sidewalks\SWCurb4x2EndL01Grass.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Sidewalks\SWCurbCorSlope01.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2348810368|SPF2=33,BSEffectShaderProperty,Default,2348810368,2348810368,0x8C000080,"Environment_Mapping, Decal, Dynamic_Decal, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",2,2,2,2,0,2,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\MirelurkEggs\MirelurkEgg_Single01_Broken01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\MirelurkEggs\MirelurkEgg_Single01_Broken02.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2353004553|SPF2=129,BSLightingShaderProperty,Default,2353004553,2353004553,0x8C400009,"Specular, Vertex_Alpha, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",129,129,0x00000081,"ZBuffer_Write, Transform_Changed",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C075.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C0AB.NIF,,2,0
BSEffectShaderProperty|Default|SPF1=2684354752|SPF2=1073741953,BSEffectShaderProperty,Default,2684354752,2684354752,0xA00000C0,"Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test",1073741953,1073741953,0x40000081,"ZBuffer_Write, Transform_Changed, Effect_Lighting",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0006FF3D.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0006FF3E.NIF,,2,0
BSLightingShaderProperty|Default|SPF1=2353005056|SPF2=169,BSLightingShaderProperty,Default,2353005056,2353005056,0x8C400200,"Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",169,169,0x000000A9,"ZBuffer_Write, No_Fade, Vertex_Colors, Transform_Changed",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0013332B.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0013332F.NIF,,2,0
BSLightingShaderProperty|GlowShader|SPF1=2688548865|SPF2=193,BSLightingShaderProperty,GlowShader,2688548865,2688548865,0xA0400001,"Specular, Own_Emit, External_Emittance, ZBuffer_Test",193,193,0x000000C1,"ZBuffer_Write, Glow_Map, Transform_Changed",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00163A42.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00163A52.NIF,,2,0
BSLightingShaderProperty|Default|SPF1=2151677952|SPF2=129,BSLightingShaderProperty,Default,2151677952,2151677952,0x80400000,"Own_Emit, ZBuffer_Test",129,129,0x00000081,"ZBuffer_Write, Transform_Changed",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0021DAB8.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002390B8.NIF,,2,0
BSEffectShaderProperty|Default|SPF1=2684354768|SPF2=1073741952,BSEffectShaderProperty,Default,2684354768,2684354768,0xA00000D0,"GreyscaleToPalette_Color, Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test",1073741952,1073741952,0x40000080,"Transform_Changed, Effect_Lighting",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002216E0.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00249D46.NIF,,2,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151744129|SPF2=129,BSLightingShaderProperty,EnvironmentMap,2151744129,2151744129,0x80410281,"Specular, Environment_Mapping, Cast_Shadows, Fire_Refraction, Own_Emit, ZBuffer_Test",129,129,0x00000081,"ZBuffer_Write, Transform_Changed",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002216E0.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00249D46.NIF,,2,0
BSLightingShaderProperty|GlowShader|SPF1=2151744001|SPF2=193,BSLightingShaderProperty,GlowShader,2151744001,2151744001,0x80410201,"Specular, Cast_Shadows, Fire_Refraction, Own_Emit, ZBuffer_Test",193,193,0x000000C1,"ZBuffer_Write, Glow_Map, Transform_Changed",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002216E0.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00249D46.NIF,,2,0
BSLightingShaderProperty|Default|SPF1=2688549377|SPF2=129,BSLightingShaderProperty,Default,2688549377,2688549377,0xA0400201,"Specular, Cast_Shadows, Own_Emit, External_Emittance, ZBuffer_Test",129,129,0x00000081,"ZBuffer_Write, Transform_Changed",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00226742.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0024697D.NIF,,2,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=2097281,BSLightingShaderProperty,EnvironmentMap,2151678593,2151678593,0x80400281,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test",2097281,2097281,0x00200081,"ZBuffer_Write, Transform_Changed, Anisotropic_Lighting",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0022BC80.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0022DC2D.NIF,,2,0
BSEffectShaderProperty|Default|SPF1=2684354688|SPF2=1073741984,BSEffectShaderProperty,Default,2684354688,2684354688,0xA0000080,"Environment_Mapping, External_Emittance, ZBuffer_Test",1073741984,1073741984,0x400000A0,"Vertex_Colors, Transform_Changed, Effect_Lighting",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00238F10.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00238F11.NIF,,2,0
BSEffectShaderProperty|Default|SPF1=2684354752|SPF2=1073741969,BSEffectShaderProperty,Default,2684354752,2684354752,0xA00000C0,"Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test",1073741969,1073741969,0x40000091,"ZBuffer_Write, Double_Sided, Transform_Changed, Effect_Lighting",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00247999.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Vertibird\Vertibird01.nif,,2,0
BSLightingShaderProperty|GlowShader|SPF1=2151678464|SPF2=97,BSLightingShaderProperty,GlowShader,2151678464,2151678464,0x80400200,"Cast_Shadows, Own_Emit, ZBuffer_Test",97,97,0x00000061,"ZBuffer_Write, Vertex_Colors, Glow_Map",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Building\SecurityCamera01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\GlowingSea\AshAndCharPileMini01.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2348810240|SPF2=40,BSEffectShaderProperty,Default,2348810240,2348810240,0x8C000000,"Decal, Dynamic_Decal, ZBuffer_Test",40,40,0x00000028,"No_Fade, Vertex_Colors",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Construction\SignMenWorkingWithStandfxBrokenShaderDepth.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\MetalBarrel\MetalBarrel01Fire01OLD.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151678465|SPF2=69206049,BSLightingShaderProperty,Default,2151678465,2151678465,0x80400201,"Specular, Cast_Shadows, Own_Emit, ZBuffer_Test",69206049,69206049,0x04200021,"ZBuffer_Write, Vertex_Colors, Anisotropic_Lighting, Gradient_Remap",2,2,2,2,0,1,0,0,1,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\FederalistFurniture\FederalistChair01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\BarberChair\CharacterAssets\barberchair.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151677954|SPF2=17,BSLightingShaderProperty,Default,2151677954,2151677954,0x80400002,"Skinned, Own_Emit, ZBuffer_Test",17,17,0x00000011,"ZBuffer_Write, Double_Sided",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Minutemen\FlagWavingMinutemen01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Minutemen\FlagWavingMinutemen02.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2348810240|SPF2=24,BSEffectShaderProperty,Default,2348810240,2348810240,0x8C000000,"Decal, Dynamic_Decal, ZBuffer_Test",24,24,0x00000018,"No_Fade, Double_Sided",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Terminals\ImprovisedTerminal01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Terminals\ImprovisedTerminal01Stand.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151776256|SPF2=49,BSLightingShaderProperty,Default,2151776256,2151776256,0x80418000,"Refraction, Fire_Refraction, Own_Emit, ZBuffer_Test",49,49,0x00000031,"ZBuffer_Write, Double_Sided, Vertex_Colors",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Traps\RadiationTrap\RadiationTrap01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Traps\RadiationTrap\WorkshopRadiationTrap01.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2684354784|SPF2=1073741856,BSEffectShaderProperty,Default,2684354784,2684354784,0xA00000E0,"GreyscaleToPalette_Alpha, Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test",1073741856,1073741856,0x40000020,"Vertex_Colors, Effect_Lighting",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Cryolator\Cryolator.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Cryolator\Cryolator_1.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2147483808|SPF2=33,BSEffectShaderProperty,Default,2147483808,2147483808,0x800000A0,"GreyscaleToPalette_Alpha, Environment_Mapping, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\LaserWeapons\LaserRifleSuperBarrel.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\LaserWeapons\LaserRifleSuperBarrel_1.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2147483984|SPF2=0,BSEffectShaderProperty,Default,2147483984,2147483984,0x80000150,"GreyscaleToPalette_Color, Use_Falloff, RGB_Falloff, ZBuffer_Test",0,0,0x00000000,,2,2,2,2,0,0,0,0,2,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Swords\ShemDroweSword.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Swords\ShemDroweSwordFX.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2684354642|SPF2=1073742000,BSEffectShaderProperty,Default,2684354642,2684354642,0xA0000052,"Skinned, GreyscaleToPalette_Color, Use_Falloff, External_Emittance, ZBuffer_Test",1073742000,1073742000,0x400000B0,"Double_Sided, Vertex_Colors, Transform_Changed, Effect_Lighting",2,2,2,2,0,0,2,0,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Bloatfly\CharacterAssets\BloatflyFatGlow.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Stingwing\CharacterAssets\StingwingGlow.nif,,2,0
BSEffectShaderProperty|Default|SPF1=2348810256|SPF2=40,BSEffectShaderProperty,Default,2348810256,2348810256,0x8C000010,"GreyscaleToPalette_Color, Decal, Dynamic_Decal, ZBuffer_Test",40,40,0x00000028,"No_Fade, Vertex_Colors",2,2,2,2,0,0,2,0,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Eyebot\CharacterAssets\EyebotDeadLaserParticles.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Eyebot\CharacterAssets\EyebotTorsoCrippledParticles.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151677954|SPF2=161,BSLightingShaderProperty,Default,2151677954,2151677954,0x80400002,"Skinned, Own_Emit, ZBuffer_Test",161,161,0x000000A1,"ZBuffer_Write, Vertex_Colors, Transform_Changed",2,2,2,2,0,0,2,0,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Mirelurk\CharacterAssets\MirelurkDirt01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkHunter\CharacterAssets\MirelurkHunterDirt.nif,,2,0
BSLightingShaderProperty|Default|SPF1=2151677955|SPF2=161,BSLightingShaderProperty,Default,2151677955,2151677955,0x80400003,"Specular, Skinned, Own_Emit, ZBuffer_Test",161,161,0x000000A1,"ZBuffer_Write, Vertex_Colors, Transform_Changed",2,2,2,2,0,0,2,0,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Molerat\CharacterAssets\Molerat01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Molerat\CharacterAssets\Molerat02.nif,,2,0
